step: -1 absorber: Au
 2.853   7.45621400e-01
 2.884   6.96346000e-01
 2.915   6.30185600e-01
 2.945   5.49858800e-01
 2.976   4.59027900e-01
 3.007   3.61968200e-01
 3.037   2.63233100e-01
 3.068   1.67333300e-01
 3.099   7.84616500e-02
 3.129   4.40509600e-03
 3.160   6.52990700e-02
 3.191   1.15213800e-01
 3.221   1.49263100e-01
 3.252   1.67650900e-01
 3.283   1.71606200e-01
 3.313   1.63303900e-01
 3.344   1.45834300e-01
 3.375   1.23313000e-01
 3.405   1.01265600e-01
 3.436   8.68330200e-02
 3.467   8.57416200e-02
 3.497   9.59839100e-02
 3.528   1.10204300e-01
 3.559   1.22554300e-01
 3.590   1.29959500e-01
 3.620   1.31198600e-01
 3.651   1.26216200e-01
 3.682   1.15751700e-01
 3.712   1.01122300e-01
 3.743   8.40985900e-02
 3.774   6.68923600e-02
 3.804   5.22876300e-02
 3.835   4.35328000e-02
 3.866   4.23494500e-02
 3.896   4.63672200e-02
 3.927   5.17033000e-02
 3.958   5.60390800e-02
 3.988   5.86158800e-02
 4.019   5.95629600e-02
 4.050   5.94355700e-02
 4.080   5.88798700e-02
 4.111   5.83551500e-02
 4.142   5.79578400e-02
 4.172   5.74204000e-02
 4.203   5.62700500e-02
 4.234   5.40380100e-02
 4.264   5.04205900e-02
 4.295   4.53638500e-02
 4.326   3.90929300e-02
 4.357   3.21234600e-02
 4.387   2.52997500e-02
 4.418   1.98747700e-02
 4.449   1.72819400e-02
 4.479   1.77461100e-02
 4.510   1.95936000e-02
 4.541   2.10521800e-02
 4.571   2.11827800e-02
 4.602   1.97186300e-02
 4.633   1.69604000e-02
 4.663   1.40455800e-02
 4.694   1.34866600e-02
 4.725   1.72958200e-02
 4.755   2.41720700e-02
 4.786   3.22700600e-02
 4.817   4.05373400e-02
 4.847   4.83729000e-02
 4.878   5.54178500e-02
 4.909   6.14838900e-02
 4.939   6.65198700e-02
 4.970   7.05816900e-02
 5.001   7.37956200e-02
 5.031   7.63153800e-02
 5.062   7.82791600e-02
 5.093   7.97754700e-02
 5.123   8.08259600e-02
 5.154   8.13889800e-02
 5.185   8.13808500e-02
 5.216   8.07068600e-02
 5.246   7.92929100e-02
 5.277   7.71104400e-02
 5.308   7.41908400e-02
 5.338   7.06280000e-02
 5.369   6.65698700e-02
 5.400   6.22005200e-02
 5.430   5.77150100e-02
 5.461   5.32902600e-02
 5.492   4.90569800e-02
 5.522   4.50795500e-02
 5.553   4.13509300e-02
 5.584   3.78065500e-02
 5.614   3.43542200e-02
 5.645   3.09113700e-02
 5.676   2.74399600e-02
 5.706   2.39735000e-02
 5.737   2.06361000e-02
 5.768   1.76533900e-02
 5.798   1.53388600e-02
 5.829   1.39995000e-02
 5.860   1.37256300e-02
 5.890   1.42540700e-02
 5.921   1.51238200e-02
 5.952   1.59175700e-02
step: 5 absorber: Au
 1.012   2.12121700e-02
 1.043   3.02853200e-02
 1.074   4.30782900e-02
 1.104   5.62191200e-02
 1.135   6.77405800e-02
 1.166   7.61701700e-02
 1.197   8.03130200e-02
 1.227   7.92607700e-02
 1.258   7.24700800e-02
 1.289   5.98954100e-02
 1.319   4.23414900e-02
 1.350   2.37158000e-02
 1.381   2.48177000e-02
 1.411   4.98316400e-02
 1.442   7.93435900e-02
 1.473   1.07922300e-01
